weekday_name,hour,person_type,age_group,gender,is_weekend,is_holiday,visitor_count,concurrent_wait_count,hour_sin,hour_cos,wait_duration,rolling_wait_mean,rolling_exit_count,is_morning_rush,is_lunch_time,is_evening_rush,prev_wait,wait_diff
Tuesday,15,dine-in,40s,F,0,0,3,3,-0.7071067811865471,-0.7071067811865479,13,14.6,0,0,0,0,11.0,2.0
Tuesday,17,dine-in,20s,M,0,0,8,8,-0.9659258262890683,-0.25881904510252063,6,12.8,2,0,0,1,16.0,-10.0
Tuesday,14,dine-in,20s,M,0,0,3,3,-0.4999999999999997,-0.8660254037844388,19,13.5,0,0,0,0,14.0,5.0
Tuesday,17,dine-in,40s,M,0,0,8,8,-0.9659258262890683,-0.25881904510252063,5,11.4,2,0,0,1,6.0,-1.0
Tuesday,17,dine-in,60+,M,0,0,8,8,-0.9659258262890683,-0.25881904510252063,20,10.9,1,0,0,1,7.0,13.0
Tuesday,16,dine-in,20s,F,0,0,6,6,-0.8660254037844385,-0.5000000000000004,9,14.0,0,0,0,0,15.0,-6.0
Tuesday,16,dine-in,20s,M,0,0,6,6,-0.8660254037844385,-0.5000000000000004,17,13.3,1,0,0,0,15.0,2.0
Tuesday,17,dine-in,30s,F,0,0,8,8,-0.9659258262890683,-0.25881904510252063,16,13.3,2,0,0,1,13.0,3.0
Tuesday,10,dine-in,60+,M,0,0,3,3,0.49999999999999994,-0.8660254037844387,14,11.4,1,0,0,0,9.0,5.0
Tuesday,9,dine-in,50s,F,0,0,5,5,0.7071067811865476,-0.7071067811865475,5,9.6,0,1,0,0,12.0,-7.0
Tuesday,17,dine-in,20s,M,0,0,8,8,-0.9659258262890683,-0.25881904510252063,7,11.2,2,0,0,1,5.0,2.0
Tuesday,11,dine-in,60+,M,0,0,5,5,0.258819045102521,-0.9659258262890682,10,10.9,1,0,0,0,14.0,-4.0
Tuesday,14,dine-in,20s,M,0,0,3,3,-0.4999999999999997,-0.8660254037844388,9,14.8,1,0,0,0,20.0,-11.0
Tuesday,16,dine-in,20s,M,0,0,6,6,-0.8660254037844385,-0.5000000000000004,13,12.6,1,0,0,0,17.0,-4.0
Tuesday,12,dine-in,50s,M,0,0,4,4,1.2246467991473532e-16,-1.0,16,12.6,0,0,1,0,14.0,2.0
Tuesday,14,dine-in,30s,M,0,0,3,3,-0.4999999999999997,-0.8660254037844388,20,14.5,1,0,0,0,19.0,1.0
Tuesday,9,dine-in,50s,F,0,0,5,5,0.7071067811865476,-0.7071067811865475,12,10.8,0,1,0,0,5.0,7.0
Tuesday,9,dine-in,40s,M,0,0,5,5,0.7071067811865476,-0.7071067811865475,12,9.9,2,1,0,0,5.0,7.0
Tuesday,16,dine-in,50s,F,0,0,6,6,-0.8660254037844385,-0.5000000000000004,15,13.5,0,0,0,0,15.0,0.0
Tuesday,12,dine-in,teen,F,0,0,4,4,1.2246467991473532e-16,-1.0,20,11.9,2,0,1,0,10.0,10.0
Wednesday,12,dine-in,30s,M,0,0,4,4,1.2246467991473532e-16,-1.0,10,12.1,0,0,1,0,9.0,1.0
Wednesday,14,dine-in,30s,F,0,0,6,6,-0.4999999999999997,-0.8660254037844388,14,12.7,2,0,0,0,18.0,-4.0
Wednesday,16,dine-in,60+,M,0,0,3,3,-0.8660254037844385,-0.5000000000000004,11,13.0,0,0,0,0,17.0,-6.0
Wednesday,10,dine-in,40s,M,0,0,5,5,0.49999999999999994,-0.8660254037844387,20,12.4,1,0,0,0,14.0,6.0
Wednesday,14,dine-in,60+,F,0,0,6,6,-0.4999999999999997,-0.8660254037844388,10,12.7,0,0,0,0,9.0,1.0
Wednesday,17,dine-in,40s,M,0,0,1,1,-0.9659258262890683,-0.25881904510252063,20,12.2,0,0,0,1,5.0,15.0
Wednesday,10,dine-in,30s,F,0,0,5,5,0.49999999999999994,-0.8660254037844387,14,10.6,3,0,0,0,8.0,6.0
Wednesday,13,dine-in,teen,F,0,0,4,4,-0.2588190451025208,-0.9659258262890683,9,11.5,0,0,1,0,8.0,1.0
Wednesday,14,dine-in,20s,F,0,0,6,6,-0.4999999999999997,-0.8660254037844388,20,11.1,1,0,0,0,14.0,6.0
Wednesday,9,dine-in,30s,M,0,0,3,3,0.7071067811865476,-0.7071067811865475,8,9.8,0,1,0,0,8.0,0.0
Wednesday,13,dine-in,60+,F,0,0,4,4,-0.2588190451025208,-0.9659258262890683,14,11.1,0,0,1,0,10.0,4.0
Wednesday,15,dine-in,teen,F,0,0,3,3,-0.7071067811865471,-0.7071067811865479,15,13.6,0,0,0,0,5.0,10.0
Wednesday,13,dine-in,50s,M,0,0,4,4,-0.2588190451025208,-0.9659258262890683,8,11.5,0,0,1,0,10.0,-2.0
Wednesday,10,dine-in,40s,M,0,0,5,5,0.49999999999999994,-0.8660254037844387,14,12.4,1,0,0,0,14.0,0.0
Wednesday,14,dine-in,20s,F,0,0,6,6,-0.4999999999999997,-0.8660254037844388,15,11.5,0,0,0,0,20.0,-5.0
Wednesday,12,dine-in,50s,M,0,0,4,4,1.2246467991473532e-16,-1.0,15,11.8,0,0,1,0,5.0,10.0
Wednesday,12,dine-in,30s,F,0,0,4,4,1.2246467991473532e-16,-1.0,9,11.9,0,0,1,0,15.0,-6.0
Wednesday,18,dine-in,teen,M,0,0,2,2,-1.0,-1.8369701987210297e-16,7,11.5,0,0,0,1,20.0,-13.0
Wednesday,16,dine-in,20s,F,0,0,3,3,-0.8660254037844385,-0.5000000000000004,5,12.0,0,0,0,0,11.0,-6.0
Wednesday,15,dine-in,50s,F,0,0,3,3,-0.7071067811865471,-0.7071067811865479,5,13.1,1,0,0,0,16.0,-11.0
Wednesday,10,dine-in,40s,F,0,0,5,5,0.49999999999999994,-0.8660254037844387,9,11.0,1,0,0,0,14.0,-5.0
Wednesday,12,dine-in,50s,M,0,0,4,4,1.2246467991473532e-16,-1.0,5,11.7,1,0,1,0,11.0,-6.0
Wednesday,19,dine-in,60+,M,0,0,2,2,-0.9659258262890684,0.2588190451025203,5,11.2,0,0,0,1,11.0,-6.0
Wednesday,13,dine-in,30s,F,0,0,4,4,-0.2588190451025208,-0.9659258262890683,10,11.1,1,0,1,0,9.0,1.0
Wednesday,14,dine-in,20s,M,0,0,6,6,-0.4999999999999997,-0.8660254037844388,9,12.7,0,0,0,0,14.0,-5.0
Wednesday,11,dine-in,50s,M,0,0,1,1,0.258819045102521,-0.9659258262890682,11,12.6,0,0,0,0,20.0,-9.0
Wednesday,9,dine-in,40s,M,0,0,3,3,0.7071067811865476,-0.7071067811865475,8,10.2,0,1,0,0,14.0,-6.0
Wednesday,14,dine-in,teen,M,0,0,6,6,-0.4999999999999997,-0.8660254037844388,18,12.8,0,0,0,0,15.0,3.0
Wednesday,10,dine-in,50s,M,0,0,5,5,0.49999999999999994,-0.8660254037844387,14,11.7,0,0,0,0,9.0,5.0
Wednesday,19,dine-in,30s,M,0,0,2,2,-0.9659258262890684,0.2588190451025203,12,10.8,0,0,0,1,5.0,7.0
Wednesday,18,dine-in,30s,M,0,0,2,2,-1.0,-1.8369701987210297e-16,11,11.7,1,0,0,1,7.0,4.0
Wednesday,15,dine-in,20s,F,0,0,3,3,-0.7071067811865471,-0.7071067811865479,16,13.5,2,0,0,0,10.0,6.0
Wednesday,20,dine-in,40s,M,0,0,1,1,-0.8660254037844386,0.5000000000000001,6,10.9,0,0,0,0,12.0,-6.0
Wednesday,9,dine-in,50s,M,0,0,3,3,0.7071067811865476,-0.7071067811865475,14,10.0,0,1,0,0,14.0,0.0
Wednesday,16,dine-in,20s,M,0,0,3,3,-0.8660254037844385,-0.5000000000000004,17,13.9,0,0,0,0,15.0,2.0
Thursday,11,dine-in,60+,F,0,0,3,3,0.258819045102521,-0.9659258262890682,18,12.8,0,0,0,0,20.0,-2.0
Thursday,15,dine-in,30s,M,0,0,6,6,-0.7071067811865471,-0.7071067811865479,6,12.0,0,0,0,0,12.0,-6.0
Thursday,18,dine-in,20s,F,0,0,5,5,-1.0,-1.8369701987210297e-16,6,9.8,1,0,0,1,14.0,-8.0
Thursday,16,dine-in,40s,F,0,0,4,4,-0.8660254037844385,-0.5000000000000004,8,11.1,1,0,0,0,6.0,2.0
Thursday,12,dine-in,20s,F,0,0,5,5,1.2246467991473532e-16,-1.0,15,14.6,1,0,1,0,7.0,8.0
Thursday,16,dine-in,20s,F,0,0,4,4,-0.8660254037844385,-0.5000000000000004,12,9.9,0,0,0,0,7.0,5.0
Thursday,12,dine-in,20s,M,0,0,5,5,1.2246467991473532e-16,-1.0,7,13.7,1,0,1,0,17.0,-10.0
Thursday,14,dine-in,20s,M,0,0,2,2,-0.4999999999999997,-0.8660254037844388,15,13.2,0,0,0,0,19.0,-4.0
Thursday,19,dine-in,20s,F,0,0,3,3,-0.9659258262890684,0.2588190451025203,7,11.6,0,0,0,1,18.0,-11.0
Thursday,17,dine-in,teen,M,0,0,2,2,-0.9659258262890683,-0.25881904510252063,10,10.0,0,0,0,1,12.0,-2.0
Thursday,9,dine-in,60+,F,0,0,2,2,0.7071067811865476,-0.7071067811865475,9,10.1,0,1,0,0,15.0,-6.0
Thursday,12,dine-in,50s,F,0,0,5,5,1.2246467991473532e-16,-1.0,14,14.6,0,0,1,0,15.0,-1.0
Thursday,15,dine-in,teen,M,0,0,6,6,-0.7071067811865471,-0.7071067811865479,19,12.8,0,0,0,0,9.0,10.0
Thursday,11,dine-in,60+,F,0,0,3,3,0.258819045102521,-0.9659258262890682,20,12.2,1,0,0,0,7.0,13.0
Thursday,13,dine-in,30s,F,0,0,3,3,-0.2588190451025208,-0.9659258262890683,7,13.6,0,0,1,0,17.0,-10.0
Thursday,10,dine-in,20s,F,0,0,4,4,0.49999999999999994,-0.8660254037844387,16,10.1,0,0,0,0,14.0,2.0
Thursday,10,dine-in,60+,M,0,0,4,4,0.49999999999999994,-0.8660254037844387,17,11.1,0,0,0,0,16.0,1.0
Thursday,15,dine-in,30s,F,0,0,6,6,-0.7071067811865471,-0.7071067811865479,9,12.6,0,0,0,0,15.0,-6.0
Thursday,18,dine-in,20s,F,0,0,5,5,-1.0,-1.8369701987210297e-16,14,9.8,0,0,0,1,14.0,0.0
Thursday,11,dine-in,20s,M,0,0,3,3,0.258819045102521,-0.9659258262890682,7,10.7,0,0,0,0,17.0,-10.0
Thursday,15,dine-in,20s,M,0,0,6,6,-0.7071067811865471,-0.7071067811865479,6,12.7,0,0,0,0,19.0,-13.0
Thursday,13,dine-in,teen,F,0,0,3,3,-0.2588190451025208,-0.9659258262890683,6,13.6,0,0,1,0,14.0,-8.0
Thursday,9,dine-in,50s,F,0,0,2,2,0.7071067811865476,-0.7071067811865475,15,10.9,0,1,0,0,6.0,9.0
Thursday,17,dine-in,teen,F,0,0,2,2,-0.9659258262890683,-0.25881904510252063,6,8.7,1,0,0,1,10.0,-4.0
Thursday,12,dine-in,20s,F,0,0,5,5,1.2246467991473532e-16,-1.0,17,13.9,1,0,1,0,15.0,2.0
Thursday,16,dine-in,20s,M,0,0,4,4,-0.8660254037844385,-0.5000000000000004,7,10.2,1,0,0,0,10.0,-3.0
Thursday,15,dine-in,20s,M,0,0,6,6,-0.7071067811865471,-0.7071067811865479,12,12.0,1,0,0,0,10.0,2.0
Thursday,12,dine-in,teen,F,0,0,5,5,1.2246467991473532e-16,-1.0,15,13.7,0,0,1,0,18.0,-3.0
Thursday,16,dine-in,20s,M,0,0,4,4,-0.8660254037844385,-0.5000000000000004,10,11.4,0,0,0,0,8.0,2.0
Thursday,20,dine-in,50s,F,0,0,1,1,-0.8660254037844386,0.5000000000000001,6,12.0,0,0,0,0,20.0,-14.0
Thursday,10,dine-in,20s,M,0,0,4,4,0.49999999999999994,-0.8660254037844387,14,10.5,0,0,0,0,6.0,8.0
Thursday,13,dine-in,20s,F,0,0,3,3,-0.2588190451025208,-0.9659258262890683,17,13.6,1,0,1,0,6.0,11.0
Thursday,15,dine-in,20s,F,0,0,6,6,-0.7071067811865471,-0.7071067811865479,10,12.2,0,0,0,0,6.0,4.0
Thursday,18,dine-in,20s,F,0,0,5,5,-1.0,-1.8369701987210297e-16,14,9.6,1,0,0,1,11.0,3.0
Thursday,10,dine-in,50s,M,0,0,4,4,0.49999999999999994,-0.8660254037844387,6,9.6,0,0,0,0,9.0,-3.0
Thursday,19,dine-in,20s,F,0,0,3,3,-0.9659258262890684,0.2588190451025203,18,11.6,0,0,0,1,18.0,0.0
Thursday,18,dine-in,20s,M,0,0,5,5,-1.0,-1.8369701987210297e-16,18,10.8,1,0,0,1,6.0,12.0
Thursday,14,dine-in,30s,M,0,0,2,2,-0.4999999999999997,-0.8660254037844388,19,13.5,0,0,0,0,7.0,12.0
Thursday,19,dine-in,30s,M,0,0,3,3,-0.9659258262890684,0.2588190451025203,20,12.4,1,0,0,1,7.0,13.0
Thursday,18,dine-in,20s,F,0,0,5,5,-1.0,-1.8369701987210297e-16,11,9.2,1,0,0,1,6.0,5.0
Friday,10,dine-in,50s,M,0,0,4,4,0.49999999999999994,-0.8660254037844387,14,13.7,1,0,0,0,15.0,-1.0
Friday,12,dine-in,20s,M,0,0,9,9,1.2246467991473532e-16,-1.0,14,14.2,1,0,1,0,13.0,1.0
Friday,14,dine-in,40s,M,0,0,10,10,-0.4999999999999997,-0.8660254037844388,6,12.1,3,0,0,0,19.0,-13.0
Friday,19,dine-in,30s,M,0,0,1,1,-0.9659258262890684,0.2588190451025203,7,11.5,1,0,0,1,8.0,-1.0
Friday,10,dine-in,30s,M,0,0,4,4,0.49999999999999994,-0.8660254037844387,15,14.1,1,0,0,0,17.0,-2.0
Friday,15,dine-in,50s,M,0,0,4,4,-0.7071067811865471,-0.7071067811865479,10,11.6,0,0,0,0,17.0,-7.0
Friday,15,dine-in,teen,F,0,0,4,4,-0.7071067811865471,-0.7071067811865479,9,11.9,1,0,0,0,8.0,1.0
Friday,17,dine-in,30s,F,0,0,2,2,-0.9659258262890683,-0.25881904510252063,10,11.0,0,0,0,1,17.0,-7.0
Friday,11,dine-in,30s,F,0,0,7,7,0.258819045102521,-0.9659258262890682,11,13.4,1,0,0,0,13.0,-2.0
Friday,13,dine-in,20s,M,0,0,7,7,-0.2588190451025208,-0.9659258262890683,14,14.8,2,0,1,0,20.0,-6.0
Friday,15,dine-in,20s,M,0,0,4,4,-0.7071067811865471,-0.7071067811865479,10,11.7,2,0,0,0,10.0,0.0
Friday,11,dine-in,60+,F,0,0,7,7,0.258819045102521,-0.9659258262890682,17,12.6,2,0,0,0,12.0,5.0
Friday,14,dine-in,20s,F,0,0,10,10,-0.4999999999999997,-0.8660254037844388,5,13.6,0,0,0,0,14.0,-9.0
Friday,14,dine-in,60+,F,0,0,10,10,-0.4999999999999997,-0.8660254037844388,20,14.3,0,0,0,0,5.0,15.0
Friday,14,dine-in,20s,F,0,0,10,10,-0.4999999999999997,-0.8660254037844388,8,11.5,3,0,0,0,6.0,2.0
Friday,9,dine-in,30s,M,0,0,4,4,0.7071067811865476,-0.7071067811865475,6,12.8,0,1,0,0,19.0,-13.0
Friday,14,dine-in,20s,M,0,0,10,10,-0.4999999999999997,-0.8660254037844388,10,12.7,2,0,0,0,12.0,-2.0
Friday,13,dine-in,40s,M,0,0,7,7,-0.2588190451025208,-0.9659258262890683,15,14.0,2,0,1,0,14.0,1.0
Friday,14,dine-in,teen,F,0,0,10,10,-0.4999999999999997,-0.8660254037844388,19,13.5,1,0,0,0,10.0,9.0
Friday,14,dine-in,teen,F,0,0,10,10,-0.4999999999999997,-0.8660254037844388,9,13.3,1,0,0,0,10.0,-1.0
Friday,12,dine-in,20s,M,0,0,9,9,1.2246467991473532e-16,-1.0,12,12.3,1,0,1,0,17.0,-5.0
Friday,11,dine-in,50s,M,0,0,7,7,0.258819045102521,-0.9659258262890682,12,13.0,1,0,0,0,5.0,7.0
Friday,10,dine-in,50s,F,0,0,4,4,0.49999999999999994,-0.8660254037844387,13,14.3,1,0,0,0,14.0,-1.0
Friday,12,dine-in,20s,M,0,0,9,9,1.2246467991473532e-16,-1.0,12,12.1,1,0,1,0,12.0,0.0
Friday,18,dine-in,20s,F,0,0,3,3,-1.0,-1.8369701987210297e-16,14,12.7,0,0,0,1,18.0,-4.0
Friday,11,dine-in,30s,F,0,0,7,7,0.258819045102521,-0.9659258262890682,9,13.3,1,0,0,0,12.0,-3.0
Friday,16,dine-in,20s,F,0,0,3,3,-0.8660254037844385,-0.5000000000000004,17,11.9,1,0,0,0,14.0,3.0
Friday,18,dine-in,30s,F,0,0,3,3,-1.0,-1.8369701987210297e-16,18,12.2,0,0,0,1,8.0,10.0
Friday,11,dine-in,40s,M,0,0,7,7,0.258819045102521,-0.9659258262890682,12,12.6,1,0,0,0,9.0,3.0
Friday,9,dine-in,60+,M,0,0,4,4,0.7071067811865476,-0.7071067811865475,19,13.3,2,1,0,0,6.0,13.0
Friday,16,dine-in,20s,F,0,0,3,3,-0.8660254037844385,-0.5000000000000004,14,11.2,1,0,0,0,9.0,5.0
Friday,14,dine-in,20s,F,0,0,10,10,-0.4999999999999997,-0.8660254037844388,16,14.1,2,0,0,0,9.0,7.0
Friday,12,dine-in,20s,M,0,0,9,9,1.2246467991473532e-16,-1.0,17,13.1,2,0,1,0,11.0,6.0
Friday,13,dine-in,30s,M,0,0,7,7,-0.2588190451025208,-0.9659258262890683,11,14.2,1,0,1,0,20.0,-9.0
Friday,15,dine-in,20s,M,0,0,4,4,-0.7071067811865471,-0.7071067811865479,17,11.6,0,0,0,0,9.0,8.0
Friday,11,dine-in,50s,F,0,0,7,7,0.258819045102521,-0.9659258262890682,5,13.7,2,0,0,0,18.0,-13.0
Friday,18,dine-in,30s,M,0,0,3,3,-1.0,-1.8369701987210297e-16,8,11.8,0,0,0,1,14.0,-6.0
Friday,13,dine-in,20s,M,0,0,7,7,-0.2588190451025208,-0.9659258262890683,16,14.0,2,0,1,0,8.0,8.0
Friday,13,dine-in,60+,M,0,0,7,7,-0.2588190451025208,-0.9659258262890683,20,14.3,2,0,1,0,16.0,4.0
Friday,11,dine-in,30s,M,0,0,7,7,0.258819045102521,-0.9659258262890682,18,14.6,2,0,0,0,11.0,7.0
Friday,16,dine-in,30s,F,0,0,3,3,-0.8660254037844385,-0.5000000000000004,9,11.0,1,0,0,0,10.0,-1.0
Friday,12,dine-in,50s,M,0,0,9,9,1.2246467991473532e-16,-1.0,12,12.6,1,0,1,0,17.0,-5.0
Friday,14,dine-in,40s,M,0,0,10,10,-0.4999999999999997,-0.8660254037844388,10,13.9,0,0,0,0,20.0,-10.0
Friday,12,dine-in,60+,F,0,0,9,9,1.2246467991473532e-16,-1.0,17,12.5,1,0,1,0,12.0,5.0
Friday,14,dine-in,teen,M,0,0,10,10,-0.4999999999999997,-0.8660254037844388,12,13.7,2,0,0,0,16.0,-4.0
Friday,13,dine-in,60+,F,0,0,7,7,-0.2588190451025208,-0.9659258262890683,8,13.6,3,0,1,0,15.0,-7.0
Friday,12,dine-in,40s,F,0,0,9,9,1.2246467991473532e-16,-1.0,13,14.0,2,0,1,0,17.0,-4.0
Friday,9,dine-in,30s,M,0,0,4,4,0.7071067811865476,-0.7071067811865475,19,13.6,1,1,0,0,14.0,5.0
Friday,9,dine-in,60+,M,0,0,4,4,0.7071067811865476,-0.7071067811865475,14,12.8,0,1,0,0,6.0,8.0
Friday,12,dine-in,30s,M,0,0,9,9,1.2246467991473532e-16,-1.0,17,13.6,2,0,1,0,17.0,0.0
Friday,13,dine-in,40s,F,0,0,7,7,-0.2588190451025208,-0.9659258262890683,20,15.1,0,0,1,0,11.0,9.0
Friday,17,dine-in,20s,M,0,0,2,2,-0.9659258262890683,-0.25881904510252063,8,11.2,0,0,0,1,10.0,-2.0
Friday,20,dine-in,50s,M,0,0,1,1,-0.8660254037844386,0.5000000000000001,17,12.2,0,0,0,0,7.0,10.0
Friday,12,dine-in,20s,M,0,0,9,9,1.2246467991473532e-16,-1.0,11,11.9,1,0,1,0,12.0,-1.0
Friday,10,dine-in,60+,M,0,0,4,4,0.49999999999999994,-0.8660254037844387,17,14.4,0,0,0,0,19.0,-2.0
Saturday,15,dine-in,50s,F,1,0,3,3,-0.7071067811865471,-0.7071067811865479,20,15.0,0,0,0,0,17.0,3.0
Saturday,16,dine-in,60+,M,1,0,3,3,-0.8660254037844385,-0.5000000000000004,14,14.7,0,0,0,0,9.0,5.0
Saturday,13,dine-in,50s,F,1,0,7,7,-0.2588190451025208,-0.9659258262890683,16,10.4,1,0,1,0,16.0,0.0
Saturday,11,dine-in,teen,F,1,0,5,5,0.258819045102521,-0.9659258262890682,5,13.1,0,0,0,0,16.0,-11.0
Saturday,15,dine-in,teen,F,1,0,3,3,-0.7071067811865471,-0.7071067811865479,17,13.7,0,0,0,0,19.0,-2.0
Saturday,17,dine-in,50s,M,1,0,4,4,-0.9659258262890683,-0.25881904510252063,14,14.1,1,0,0,1,18.0,-4.0
Saturday,11,dine-in,30s,M,1,0,5,5,0.258819045102521,-0.9659258262890682,16,12.8,0,0,0,0,17.0,-1.0
Saturday,9,dine-in,60+,M,1,0,1,1,0.7071067811865476,-0.7071067811865475,13,12.6,0,1,0,0,17.0,-4.0
Saturday,13,dine-in,30s,F,1,0,7,7,-0.2588190451025208,-0.9659258262890683,7,11.2,0,0,1,0,19.0,-12.0
Saturday,17,dine-in,20s,M,1,0,4,4,-0.9659258262890683,-0.25881904510252063,16,14.7,0,0,0,1,14.0,2.0
Saturday,16,dine-in,teen,F,1,0,3,3,-0.8660254037844385,-0.5000000000000004,9,14.0,1,0,0,0,20.0,-11.0
Saturday,17,dine-in,20s,F,1,0,4,4,-0.9659258262890683,-0.25881904510252063,18,13.7,0,0,0,1,5.0,13.0
Saturday,19,dine-in,20s,F,1,0,4,4,-0.9659258262890684,0.2588190451025203,20,13.1,1,0,0,1,20.0,0.0
Saturday,11,dine-in,20s,F,1,0,5,5,0.258819045102521,-0.9659258262890682,16,13.4,0,0,0,0,16.0,0.0
Saturday,20,dine-in,20s,F,1,0,1,1,-0.8660254037844386,0.5000000000000001,5,12.0,0,0,0,0,20.0,-15.0
Saturday,13,dine-in,30s,M,1,0,7,7,-0.2588190451025208,-0.9659258262890683,9,10.4,0,0,1,0,7.0,2.0
Saturday,16,dine-in,20s,F,1,0,3,3,-0.8660254037844385,-0.5000000000000004,9,14.2,0,0,0,0,9.0,0.0
Saturday,19,dine-in,20s,M,1,0,4,4,-0.9659258262890684,0.2588190451025203,10,11.3,0,0,0,1,13.0,-3.0
Saturday,14,dine-in,60+,F,1,0,1,1,-0.4999999999999997,-0.8660254037844388,10,11.8,0,0,0,0,17.0,-7.0
Saturday,18,dine-in,20s,M,1,0,2,2,-1.0,-1.8369701987210297e-16,5,12.7,0,0,0,1,14.0,-9.0
Saturday,13,dine-in,30s,M,1,0,7,7,-0.2588190451025208,-0.9659258262890683,19,11.8,0,0,1,0,7.0,12.0
Saturday,15,dine-in,teen,F,1,0,3,3,-0.7071067811865471,-0.7071067811865479,19,12.5,0,0,0,0,10.0,9.0
Saturday,13,dine-in,20s,M,1,0,7,7,-0.2588190451025208,-0.9659258262890683,17,11.6,1,0,1,0,16.0,1.0
Saturday,13,dine-in,20s,F,1,0,7,7,-0.2588190451025208,-0.9659258262890683,7,11.6,0,0,1,0,5.0,2.0
Saturday,13,dine-in,30s,M,1,0,7,7,-0.2588190451025208,-0.9659258262890683,16,10.4,1,0,1,0,9.0,7.0
Saturday,18,dine-in,20s,F,1,0,2,2,-1.0,-1.8369701987210297e-16,13,12.3,0,0,0,1,5.0,8.0
Saturday,19,dine-in,30s,M,1,0,4,4,-0.9659258262890684,0.2588190451025203,20,12.5,1,0,0,1,10.0,10.0
Saturday,10,dine-in,30s,M,1,0,1,1,0.49999999999999994,-0.8660254037844387,17,12.9,0,0,0,0,13.0,4.0
Saturday,11,dine-in,30s,F,1,0,5,5,0.258819045102521,-0.9659258262890682,12,11.9,1,0,0,0,8.0,4.0
Saturday,12,dine-in,30s,M,1,0,1,1,1.2246467991473532e-16,-1.0,5,11.6,0,0,1,0,12.0,-7.0
Saturday,11,dine-in,20s,F,1,0,5,5,0.258819045102521,-0.9659258262890682,8,12.1,0,0,0,0,5.0,3.0
Saturday,17,dine-in,30s,M,1,0,4,4,-0.9659258262890683,-0.25881904510252063,5,13.6,0,0,0,1,16.0,-11.0
Saturday,19,dine-in,20s,F,1,0,4,4,-0.9659258262890684,0.2588190451025203,10,11.4,1,0,0,1,10.0,0.0
Sunday,17,dine-in,20s,F,1,0,6,6,-0.9659258262890683,-0.25881904510252063,7,11.7,1,0,0,1,11.0,-4.0
Sunday,16,dine-in,50s,F,1,0,7,7,-0.8660254037844385,-0.5000000000000004,10,13.2,2,0,0,0,16.0,-6.0
Sunday,13,dine-in,20s,F,1,0,8,8,-0.2588190451025208,-0.9659258262890683,14,13.4,1,0,1,0,15.0,-1.0
Sunday,13,dine-in,30s,M,1,0,8,8,-0.2588190451025208,-0.9659258262890683,10,13.3,1,0,1,0,19.0,-9.0
Sunday,12,dine-in,30s,F,1,0,12,12,1.2246467991473532e-16,-1.0,15,15.0,3,0,1,0,14.0,1.0
Sunday,14,dine-in,30s,F,1,0,8,8,-0.4999999999999997,-0.8660254037844388,9,13.5,0,0,0,0,19.0,-10.0
Sunday,15,dine-in,50s,F,1,0,2,2,-0.7071067811865471,-0.7071067811865479,6,14.3,0,0,0,0,20.0,-14.0
Sunday,13,dine-in,20s,F,1,0,8,8,-0.2588190451025208,-0.9659258262890683,11,12.6,2,0,1,0,5.0,6.0
Sunday,12,dine-in,30s,F,1,0,12,12,1.2246467991473532e-16,-1.0,8,15.6,0,0,1,0,15.0,-7.0
Sunday,14,dine-in,30s,F,1,0,8,8,-0.4999999999999997,-0.8660254037844388,19,14.1,0,0,0,0,13.0,6.0
Sunday,10,dine-in,20s,F,1,0,7,7,0.49999999999999994,-0.8660254037844387,19,12.9,2,0,0,0,14.0,5.0
Sunday,12,dine-in,20s,M,1,0,12,12,1.2246467991473532e-16,-1.0,15,15.9,2,0,1,0,18.0,-3.0
Sunday,18,dine-in,20s,M,1,0,5,5,-1.0,-1.8369701987210297e-16,11,9.4,1,0,0,1,6.0,5.0
Sunday,10,dine-in,20s,M,1,0,7,7,0.49999999999999994,-0.8660254037844387,17,12.8,1,0,0,0,11.0,6.0
Sunday,16,dine-in,50s,M,1,0,7,7,-0.8660254037844385,-0.5000000000000004,7,14.1,0,0,0,0,10.0,-3.0
Sunday,16,dine-in,20s,M,1,0,7,7,-0.8660254037844385,-0.5000000000000004,16,14.2,1,0,0,0,9.0,7.0
Sunday,17,dine-in,20s,M,1,0,6,6,-0.9659258262890683,-0.25881904510252063,11,12.5,1,0,0,1,19.0,-8.0
Sunday,9,dine-in,40s,F,1,0,2,2,0.7071067811865476,-0.7071067811865475,20,12.3,0,1,0,0,6.0,14.0
Sunday,10,dine-in,30s,F,1,0,7,7,0.49999999999999994,-0.8660254037844387,13,14.0,2,0,0,0,18.0,-5.0
Sunday,17,dine-in,20s,M,1,0,6,6,-0.9659258262890683,-0.25881904510252063,12,11.0,2,0,0,1,7.0,5.0
Sunday,13,dine-in,40s,M,1,0,8,8,-0.2588190451025208,-0.9659258262890683,15,12.8,1,0,1,0,11.0,4.0
Sunday,18,dine-in,60+,F,1,0,5,5,-1.0,-1.8369701987210297e-16,7,9.2,1,0,0,1,11.0,-4.0
Sunday,14,dine-in,30s,F,1,0,8,8,-0.4999999999999997,-0.8660254037844388,20,13.3,3,0,0,0,20.0,0.0
Sunday,19,dine-in,teen,M,1,0,3,3,-0.9659258262890684,0.2588190451025203,13,9.1,0,0,0,1,16.0,-3.0
Sunday,16,dine-in,20s,F,1,0,7,7,-0.8660254037844385,-0.5000000000000004,9,13.3,0,0,0,0,7.0,2.0
