person_id,timestamp,event_type,zone,age_group,gender,duration,person_type
3012,2025-05-06 10:05:00,exit,four_seat,60+,M,15,dine-in
3013,2025-05-06 09:18:00,enter,two_seat,30s,M,NULL,dine-in
3013,2025-05-06 09:18:00,wait,two_seat,30s,M,NULL,dine-in
3014,2025-05-06 14:05:00,enter,four_seat,30s,F,NULL,dine-in
3014,2025-05-06 14:05:00,wait,four_seat,30s,F,NULL,dine-in
3015,2025-05-06 12:09:00,enter,NULL,50s,M,6,takeout
3015,2025-05-06 12:15:00,exit,NULL,50s,M,6,takeout
3016,2025-05-06 12:08:00,enter,two_seat,30s,M,NULL,dine-in
3016,2025-05-06 12:52:00,stay,two_seat,30s,M,88,dine-in
3016,2025-05-06 13:36:00,exit,two_seat,30s,M,88,dine-in
3017,2025-05-06 12:46:00,enter,NULL,20s,M,3,takeout
3017,2025-05-06 12:49:00,exit,NULL,20s,M,3,takeout
3018,2025-05-06 12:57:00,enter,two_seat,30s,M,NULL,dine-in
3018,2025-05-06 13:12:00,stay,two_seat,30s,M,30,dine-in
3018,2025-05-06 13:27:00,exit,two_seat,30s,M,30,dine-in
3019,2025-05-06 13:06:00,enter,four_seat,20s,F,NULL,dine-in
3019,2025-05-06 13:06:00,wait,four_seat,20s,F,NULL,dine-in
3020,2025-05-06 09:06:00,enter,four_seat,50s,F,NULL,dine-in
3020,2025-05-06 09:30:00,stay,four_seat,50s,F,48,dine-in
3020,2025-05-06 09:54:00,exit,four_seat,50s,F,48,dine-in
3021,2025-05-06 09:58:00,enter,four_seat,50s,F,NULL,dine-in
3021,2025-05-06 09:58:00,wait,four_seat,50s,F,NULL,dine-in
3022,2025-05-06 14:45:00,enter,four_seat,30s,F,NULL,dine-in
3022,2025-05-06 14:45:00,wait,four_seat,30s,F,NULL,dine-in
3023,2025-05-06 11:10:00,enter,NULL,50s,F,4,takeout
3023,2025-05-06 11:14:00,exit,NULL,50s,F,4,takeout
3024,2025-05-06 10:02:00,enter,NULL,60+,F,8,takeout
3024,2025-05-06 10:10:00,exit,NULL,60+,F,8,takeout
3025,2025-05-06 16:50:00,enter,two_seat,20s,M,NULL,dine-in
3025,2025-05-06 17:46:00,stay,two_seat,20s,M,112,dine-in
3025,2025-05-06 18:42:00,exit,two_seat,20s,M,112,dine-in
3026,2025-05-06 19:52:00,enter,four_seat,teen,F,NULL,dine-in
3026,2025-05-06 20:06:00,stay,four_seat,teen,F,28,dine-in
3026,2025-05-06 20:20:00,exit,four_seat,teen,F,28,dine-in
3027,2025-05-06 17:52:00,enter,two_seat,50s,M,NULL,dine-in
3027,2025-05-06 17:52:00,wait,two_seat,50s,M,NULL,dine-in
3028,2025-05-06 17:55:00,enter,two_seat,50s,M,NULL,dine-in
3028,2025-05-06 17:55:00,wait,two_seat,50s,M,NULL,dine-in
3029,2025-05-06 10:08:00,enter,two_seat,50s,F,NULL,dine-in
3029,2025-05-06 10:08:00,wait,two_seat,50s,F,NULL,dine-in
3030,2025-05-06 18:27:00,enter,two_seat,20s,F,NULL,dine-in
3030,2025-05-06 18:43:00,stay,two_seat,20s,F,32,dine-in
3030,2025-05-06 18:59:00,exit,two_seat,20s,F,32,dine-in
3031,2025-05-06 10:50:00,enter,NULL,20s,M,8,takeout
3031,2025-05-06 10:58:00,exit,NULL,20s,M,8,takeout
3032,2025-05-06 20:51:00,enter,NULL,20s,M,6,takeout
3032,2025-05-06 20:57:00,exit,NULL,20s,M,6,takeout
3033,2025-05-06 13:15:00,enter,NULL,50s,F,5,takeout
3033,2025-05-06 13:20:00,exit,NULL,50s,F,5,takeout
3034,2025-05-06 10:15:00,enter,NULL,20s,F,8,takeout
3034,2025-05-06 10:23:00,exit,NULL,20s,F,8,takeout
3035,2025-05-06 10:52:00,enter,NULL,50s,F,6,takeout
3035,2025-05-06 10:58:00,exit,NULL,50s,F,6,takeout
3036,2025-05-06 17:00:00,enter,two_seat,20s,M,NULL,dine-in
3036,2025-05-06 17:43:00,stay,two_seat,20s,M,86,dine-in
3036,2025-05-06 18:26:00,exit,two_seat,20s,M,86,dine-in
3037,2025-05-06 18:28:00,enter,four_seat,20s,M,NULL,dine-in
3037,2025-05-06 19:01:00,stay,four_seat,20s,M,66,dine-in
3037,2025-05-06 19:34:00,exit,four_seat,20s,M,66,dine-in
3038,2025-05-06 14:53:00,enter,four_seat,20s,F,NULL,dine-in
3038,2025-05-06 14:53:00,wait,four_seat,20s,F,NULL,dine-in
3039,2025-05-06 18:40:00,enter,NULL,20s,F,6,takeout
3039,2025-05-06 18:46:00,exit,NULL,20s,F,6,takeout
3040,2025-05-06 09:31:00,enter,NULL,60+,F,6,takeout
3040,2025-05-06 09:37:00,exit,NULL,60+,F,6,takeout
3041,2025-05-06 19:48:00,enter,four_seat,20s,M,NULL,dine-in
3041,2025-05-06 20:28:00,stay,four_seat,20s,M,80,dine-in
3041,2025-05-06 21:08:00,exit,four_seat,20s,M,80,dine-in
3042,2025-05-06 15:16:00,enter,NULL,20s,F,2,takeout
3042,2025-05-06 15:18:00,exit,NULL,20s,F,2,takeout
3043,2025-05-06 15:58:00,enter,two_seat,20s,F,NULL,dine-in
3043,2025-05-06 16:23:00,stay,two_seat,20s,F,51,dine-in
3043,2025-05-06 16:49:00,exit,two_seat,20s,F,51,dine-in
3044,2025-05-06 10:10:00,enter,two_seat,teen,M,NULL,dine-in
3044,2025-05-06 10:10:00,wait,two_seat,teen,M,NULL,dine-in
3045,2025-05-06 12:14:00,enter,NULL,60+,M,7,takeout
3045,2025-05-06 12:21:00,exit,NULL,60+,M,7,takeout
3046,2025-05-06 19:14:00,enter,two_seat,20s,M,NULL,dine-in
3046,2025-05-06 20:08:00,stay,two_seat,20s,M,108,dine-in
3046,2025-05-06 21:02:00,exit,two_seat,20s,M,108,dine-in
3047,2025-05-06 16:37:00,enter,two_seat,20s,M,NULL,dine-in
3047,2025-05-06 16:37:00,wait,two_seat,20s,M,NULL,dine-in
3048,2025-05-06 20:16:00,enter,two_seat,30s,M,NULL,dine-in
3048,2025-05-06 20:56:00,stay,two_seat,30s,M,80,dine-in
3048,2025-05-06 21:36:00,exit,two_seat,30s,M,80,dine-in
3049,2025-05-06 11:40:00,enter,four_seat,50s,F,NULL,dine-in
3049,2025-05-06 11:40:00,wait,four_seat,50s,F,NULL,dine-in
3050,2025-05-06 19:14:00,enter,four_seat,30s,M,NULL,dine-in
3050,2025-05-06 19:14:00,wait,four_seat,30s,M,NULL,dine-in
3051,2025-05-06 15:48:00,enter,NULL,20s,M,8,takeout
3051,2025-05-06 15:56:00,exit,NULL,20s,M,8,takeout
3052,2025-05-06 17:54:00,enter,four_seat,20s,F,NULL,dine-in
3052,2025-05-06 18:38:00,stay,four_seat,20s,F,89,dine-in
3052,2025-05-06 19:23:00,exit,four_seat,20s,F,89,dine-in
3053,2025-05-06 12:16:00,enter,two_seat,30s,F,NULL,dine-in
3053,2025-05-06 12:16:00,wait,two_seat,30s,F,NULL,dine-in
3054,2025-05-06 16:55:00,enter,two_seat,40s,F,NULL,dine-in
3054,2025-05-06 16:55:00,wait,two_seat,40s,F,NULL,dine-in
3055,2025-05-06 15:32:00,enter,two_seat,30s,M,NULL,dine-in
3055,2025-05-06 15:32:00,wait,two_seat,30s,M,NULL,dine-in
3056,2025-05-06 14:56:00,enter,two_seat,30s,F,NULL,dine-in
3056,2025-05-06 14:56:00,wait,two_seat,30s,F,NULL,dine-in
3057,2025-05-06 18:28:00,enter,two_seat,40s,M,NULL,dine-in
3057,2025-05-06 18:28:00,wait,two_seat,40s,M,NULL,dine-in
3058,2025-05-06 21:11:00,enter,two_seat,20s,F,NULL,dine-in
3058,2025-05-06 21:11:00,wait,two_seat,20s,F,NULL,dine-in
3059,2025-05-06 16:31:00,enter,four_seat,20s,F,NULL,dine-in
3059,2025-05-06 16:31:00,wait,four_seat,20s,F,NULL,dine-in
3060,2025-05-06 11:57:00,enter,four_seat,20s,F,NULL,dine-in
3060,2025-05-06 11:57:00,wait,four_seat,20s,F,NULL,dine-in
3061,2025-05-06 10:26:00,enter,four_seat,20s,M,NULL,dine-in
3061,2025-05-06 10:26:00,wait,four_seat,20s,M,NULL,dine-in
3062,2025-05-06 13:13:00,enter,four_seat,50s,M,NULL,dine-in
3062,2025-05-06 13:13:00,wait,four_seat,50s,M,NULL,dine-in
3063,2025-05-06 21:47:00,enter,NULL,20s,M,2,takeout
3063,2025-05-06 21:49:00,exit,NULL,20s,M,2,takeout
3064,2025-05-06 18:23:00,enter,four_seat,30s,M,NULL,dine-in
3064,2025-05-06 18:23:00,wait,four_seat,30s,M,NULL,dine-in
3065,2025-05-06 20:36:00,enter,four_seat,60+,M,NULL,dine-in
3065,2025-05-06 21:10:00,stay,four_seat,60+,M,69,dine-in
3065,2025-05-06 21:45:00,exit,four_seat,60+,M,69,dine-in
3066,2025-05-06 10:50:00,enter,four_seat,50s,M,NULL,dine-in
3066,2025-05-06 10:50:00,wait,four_seat,50s,M,NULL,dine-in
3067,2025-05-07 14:55:00,enter,two_seat,30s,F,NULL,dine-in
3067,2025-05-07 15:30:00,stay,two_seat,30s,F,71,dine-in
3067,2025-05-07 16:06:00,exit,two_seat,30s,F,71,dine-in
3068,2025-05-07 10:51:00,enter,four_seat,50s,M,NULL,dine-in
3068,2025-05-07 11:08:00,stay,four_seat,50s,M,35,dine-in
3068,2025-05-07 11:26:00,exit,four_seat,50s,M,35,dine-in
3069,2025-05-07 10:31:00,enter,four_seat,40s,M,NULL,dine-in
3069,2025-05-07 10:39:00,stay,four_seat,40s,M,17,dine-in
3069,2025-05-07 10:48:00,exit,four_seat,40s,M,17,dine-in
3070,2025-05-07 15:21:00,enter,two_seat,20s,F,NULL,dine-in
3070,2025-05-07 15:43:00,stay,two_seat,20s,F,45,dine-in
3070,2025-05-07 16:06:00,exit,two_seat,20s,F,45,dine-in
3071,2025-05-07 10:43:00,enter,two_seat,60+,F,NULL,dine-in
3071,2025-05-07 11:13:00,stay,two_seat,60+,F,60,dine-in
3071,2025-05-07 11:43:00,exit,two_seat,60+,F,60,dine-in
3072,2025-05-07 16:37:00,enter,NULL,teen,F,5,takeout
3072,2025-05-07 16:42:00,exit,NULL,teen,F,5,takeout
3073,2025-05-07 17:24:00,enter,four_seat,60+,F,NULL,dine-in
3073,2025-05-07 18:15:00,stay,four_seat,60+,F,102,dine-in
3073,2025-05-07 19:06:00,exit,four_seat,60+,F,102,dine-in
3074,2025-05-07 10:36:00,enter,four_seat,20s,F,NULL,dine-in
3074,2025-05-07 10:50:00,stay,four_seat,20s,F,28,dine-in
3074,2025-05-07 11:04:00,exit,four_seat,20s,F,28,dine-in
3075,2025-05-07 16:41:00,enter,NULL,50s,M,4,takeout
3075,2025-05-07 16:45:00,exit,NULL,50s,M,4,takeout
3076,2025-05-07 12:49:00,enter,four_seat,60+,F,NULL,dine-in
3076,2025-05-07 13:08:00,stay,four_seat,60+,F,39,dine-in
3076,2025-05-07 13:28:00,exit,four_seat,60+,F,39,dine-in
3077,2025-05-07 11:53:00,enter,four_seat,20s,F,NULL,dine-in
3077,2025-05-07 12:33:00,stay,four_seat,20s,F,80,dine-in
3077,2025-05-07 13:13:00,exit,four_seat,20s,F,80,dine-in
3078,2025-05-07 10:23:00,enter,NULL,30s,F,7,takeout
3078,2025-05-07 10:30:00,exit,NULL,30s,F,7,takeout
3079,2025-05-07 12:39:00,enter,NULL,50s,F,2,takeout
3079,2025-05-07 12:41:00,exit,NULL,50s,F,2,takeout
3080,2025-05-07 12:45:00,enter,NULL,40s,F,6,takeout
3080,2025-05-07 12:51:00,exit,NULL,40s,F,6,takeout
3081,2025-05-07 15:35:00,enter,two_seat,20s,M,NULL,dine-in
3081,2025-05-07 15:56:00,stay,two_seat,20s,M,43,dine-in
3081,2025-05-07 16:18:00,exit,two_seat,20s,M,43,dine-in
3082,2025-05-07 11:09:00,enter,NULL,60+,M,6,takeout
3082,2025-05-07 11:15:00,exit,NULL,60+,M,6,takeout
3083,2025-05-07 09:18:00,enter,four_seat,30s,F,NULL,dine-in
3083,2025-05-07 09:41:00,stay,four_seat,30s,F,46,dine-in
3083,2025-05-07 10:04:00,exit,four_seat,30s,F,46,dine-in
3084,2025-05-07 13:47:00,enter,NULL,30s,F,3,takeout
3084,2025-05-07 13:50:00,exit,NULL,30s,F,3,takeout
3085,2025-05-07 14:50:00,enter,two_seat,50s,M,NULL,dine-in
3085,2025-05-07 15:18:00,stay,two_seat,50s,M,57,dine-in
3085,2025-05-07 15:47:00,exit,two_seat,50s,M,57,dine-in
3086,2025-05-07 15:27:00,enter,four_seat,30s,M,NULL,dine-in
3086,2025-05-07 15:35:00,stay,four_seat,30s,M,16,dine-in
3086,2025-05-07 15:43:00,exit,four_seat,30s,M,16,dine-in
3087,2025-05-07 09:47:00,enter,four_seat,50s,M,NULL,dine-in
3087,2025-05-07 10:22:00,stay,four_seat,50s,M,71,dine-in
3087,2025-05-07 10:58:00,exit,four_seat,50s,M,71,dine-in
3088,2025-05-07 18:53:00,enter,two_seat,30s,F,NULL,dine-in
3088,2025-05-07 19:20:00,stay,two_seat,30s,F,55,dine-in
3088,2025-05-07 19:48:00,exit,two_seat,30s,F,55,dine-in
3089,2025-05-07 18:24:00,enter,two_seat,20s,M,NULL,dine-in
3089,2025-05-07 18:24:00,wait,two_seat,20s,M,NULL,dine-in
3090,2025-05-07 10:36:00,enter,four_seat,teen,M,NULL,dine-in
3090,2025-05-07 10:43:00,stay,four_seat,teen,M,15,dine-in
3090,2025-05-07 10:51:00,exit,four_seat,teen,M,15,dine-in
3091,2025-05-07 13:07:00,enter,NULL,30s,F,6,takeout
3091,2025-05-07 13:13:00,exit,NULL,30s,F,6,takeout
3092,2025-05-07 11:19:00,enter,two_seat,20s,M,NULL,dine-in
3092,2025-05-07 11:54:00,stay,two_seat,20s,M,70,dine-in
3092,2025-05-07 12:29:00,exit,two_seat,20s,M,70,dine-in
3093,2025-05-07 12:37:00,enter,four_seat,20s,M,NULL,dine-in
3093,2025-05-07 12:44:00,stay,four_seat,20s,M,15,dine-in
3093,2025-05-07 12:52:00,exit,four_seat,20s,M,15,dine-in
3094,2025-05-07 21:25:00,enter,NULL,30s,F,4,takeout
3094,2025-05-07 21:29:00,exit,NULL,30s,F,4,takeout
3095,2025-05-07 17:57:00,enter,NULL,60+,F,2,takeout
3095,2025-05-07 17:59:00,exit,NULL,60+,F,2,takeout
3096,2025-05-07 13:44:00,enter,two_seat,20s,M,NULL,dine-in
3096,2025-05-07 13:44:00,wait,two_seat,20s,M,NULL,dine-in
3097,2025-05-07 13:11:00,enter,NULL,20s,M,6,takeout
3097,2025-05-07 13:17:00,exit,NULL,20s,M,6,takeout
3098,2025-05-07 16:19:00,enter,four_seat,30s,M,NULL,dine-in
3098,2025-05-07 16:57:00,stay,four_seat,30s,M,77,dine-in
3098,2025-05-07 17:36:00,exit,four_seat,30s,M,77,dine-in
3099,2025-05-07 10:31:00,enter,four_seat,60+,M,NULL,dine-in
3099,2025-05-07 10:31:00,wait,four_seat,60+,M,NULL,dine-in
3100,2025-05-07 09:19:00,enter,four_seat,60+,M,NULL,dine-in
3100,2025-05-07 09:19:00,wait,four_seat,60+,M,NULL,dine-in
3101,2025-05-07 09:50:00,enter,four_seat,30s,M,NULL,dine-in
3101,2025-05-07 09:50:00,wait,four_seat,30s,M,NULL,dine-in
3102,2025-05-07 18:16:00,enter,four_seat,20s,F,NULL,dine-in
3102,2025-05-07 18:35:00,stay,four_seat,20s,F,38,dine-in
3102,2025-05-07 18:54:00,exit,four_seat,20s,F,38,dine-in
3103,2025-05-07 17:32:00,enter,two_seat,60+,M,NULL,dine-in
3103,2025-05-07 17:32:00,wait,two_seat,60+,M,NULL,dine-in
3104,2025-05-07 09:53:00,enter,four_seat,30s,M,NULL,dine-in
3104,2025-05-07 10:09:00,stay,four_seat,30s,M,33,dine-in
3104,2025-05-07 10:26:00,exit,four_seat,30s,M,33,dine-in
3105,2025-05-07 21:17:00,enter,four_seat,50s,F,NULL,dine-in
3105,2025-05-07 22:00:00,stay,four_seat,50s,F,87,dine-in
3105,2025-05-07 22:44:00,exit,four_seat,50s,F,87,dine-in
3106,2025-05-07 11:39:00,enter,four_seat,20s,M,NULL,dine-in
3106,2025-05-07 12:17:00,stay,four_seat,20s,M,76,dine-in
3106,2025-05-07 12:55:00,exit,four_seat,20s,M,76,dine-in
3107,2025-05-07 18:37:00,enter,four_seat,20s,M,NULL,dine-in
3107,2025-05-07 19:13:00,stay,four_seat,20s,M,73,dine-in
3107,2025-05-07 19:50:00,exit,four_seat,20s,M,73,dine-in
3108,2025-05-07 10:37:00,enter,two_seat,50s,M,NULL,dine-in
3108,2025-05-07 10:37:00,wait,two_seat,50s,M,NULL,dine-in
3109,2025-05-07 11:00:00,enter,NULL,30s,M,6,takeout
3109,2025-05-07 11:06:00,exit,NULL,30s,M,6,takeout
3110,2025-05-07 17:23:00,enter,two_seat,50s,M,NULL,dine-in
3110,2025-05-07 17:23:00,wait,two_seat,50s,M,NULL,dine-in
3111,2025-05-07 14:40:00,enter,NULL,20s,F,3,takeout
3111,2025-05-07 14:43:00,exit,NULL,20s,F,3,takeout
3112,2025-05-07 16:38:00,enter,four_seat,30s,M,NULL,dine-in
3112,2025-05-07 17:27:00,stay,four_seat,30s,M,98,dine-in
3112,2025-05-07 18:16:00,exit,four_seat,30s,M,98,dine-in
3113,2025-05-07 13:56:00,enter,two_seat,40s,F,NULL,dine-in
3113,2025-05-07 14:15:00,stay,two_seat,40s,F,39,dine-in
3113,2025-05-07 14:35:00,exit,two_seat,40s,F,39,dine-in
3114,2025-05-07 18:04:00,enter,two_seat,30s,F,NULL,dine-in
3114,2025-05-07 18:45:00,stay,two_seat,30s,F,82,dine-in
3114,2025-05-07 19:26:00,exit,two_seat,30s,F,82,dine-in
3115,2025-05-07 19:10:00,enter,two_seat,60+,M,NULL,dine-in
3115,2025-05-07 19:10:00,wait,two_seat,60+,M,NULL,dine-in
3116,2025-05-07 12:16:00,enter,NULL,20s,M,6,takeout
3116,2025-05-07 12:22:00,exit,NULL,20s,M,6,takeout
3117,2025-05-07 12:59:00,enter,four_seat,30s,F,NULL,dine-in
3117,2025-05-07 13:28:00,stay,four_seat,30s,F,59,dine-in
3117,2025-05-07 13:58:00,exit,four_seat,30s,F,59,dine-in
3118,2025-05-07 16:45:00,enter,NULL,40s,F,7,takeout
3118,2025-05-07 16:52:00,exit,NULL,40s,F,7,takeout
3119,2025-05-07 11:03:00,enter,four_seat,20s,F,NULL,dine-in
3119,2025-05-07 11:25:00,stay,four_seat,20s,F,44,dine-in
3119,2025-05-07 11:47:00,exit,four_seat,20s,F,44,dine-in
3120,2025-05-07 13:22:00,enter,two_seat,20s,M,NULL,dine-in
3120,2025-05-07 13:31:00,stay,two_seat,20s,M,19,dine-in
3120,2025-05-07 13:41:00,exit,two_seat,20s,M,19,dine-in
3121,2025-05-07 16:54:00,enter,two_seat,60+,M,NULL,dine-in
3121,2025-05-07 17:42:00,stay,two_seat,60+,M,97,dine-in
3121,2025-05-07 18:31:00,exit,two_seat,60+,M,97,dine-in
3122,2025-05-07 14:31:00,enter,NULL,20s,M,7,takeout
3122,2025-05-07 14:38:00,exit,NULL,20s,M,7,takeout
3123,2025-05-07 14:50:00,enter,two_seat,20s,F,NULL,dine-in
3123,2025-05-07 14:50:00,wait,two_seat,20s,F,NULL,dine-in
3124,2025-05-07 20:40:00,enter,four_seat,30s,M,NULL,dine-in
3124,2025-05-07 20:47:00,stay,four_seat,30s,M,15,dine-in
3124,2025-05-07 20:55:00,exit,four_seat,30s,M,15,dine-in
3125,2025-05-07 17:50:00,enter,two_seat,20s,M,NULL,dine-in
3125,2025-05-07 17:50:00,wait,two_seat,20s,M,NULL,dine-in
3126,2025-05-07 13:10:00,enter,NULL,30s,M,8,takeout
3126,2025-05-07 13:18:00,exit,NULL,30s,M,8,takeout
3127,2025-05-07 16:06:00,enter,NULL,20s,M,7,takeout
3127,2025-05-07 16:13:00,exit,NULL,20s,M,7,takeout
3128,2025-05-07 13:09:00,enter,NULL,20s,M,3,takeout
3128,2025-05-07 13:12:00,exit,NULL,20s,M,3,takeout
3129,2025-05-07 09:50:00,enter,two_seat,60+,F,NULL,dine-in
3129,2025-05-07 09:50:00,wait,two_seat,60+,F,NULL,dine-in
3130,2025-05-07 16:22:00,enter,four_seat,20s,F,NULL,dine-in
3130,2025-05-07 17:05:00,stay,four_seat,20s,F,87,dine-in
3130,2025-05-07 17:49:00,exit,four_seat,20s,F,87,dine-in
3131,2025-05-07 20:47:00,enter,four_seat,20s,M,NULL,dine-in
3131,2025-05-07 21:41:00,stay,four_seat,20s,M,109,dine-in
3131,2025-05-07 22:36:00,exit,four_seat,20s,M,109,dine-in
3132,2025-05-07 13:08:00,enter,two_seat,teen,F,NULL,dine-in
3132,2025-05-07 13:08:00,wait,two_seat,teen,F,NULL,dine-in
3133,2025-05-07 10:04:00,enter,two_seat,20s,M,NULL,dine-in
3133,2025-05-07 10:04:00,wait,two_seat,20s,M,NULL,dine-in
3134,2025-05-07 13:27:00,enter,two_seat,50s,F,NULL,dine-in
3134,2025-05-07 13:27:00,wait,two_seat,50s,F,NULL,dine-in
3135,2025-05-07 17:12:00,enter,two_seat,teen,M,NULL,dine-in
3135,2025-05-07 17:12:00,wait,two_seat,teen,M,NULL,dine-in
3136,2025-05-07 12:22:00,enter,two_seat,30s,F,NULL,dine-in
3136,2025-05-07 12:22:00,wait,two_seat,30s,F,NULL,dine-in
3137,2025-05-07 11:35:00,enter,four_seat,60+,F,NULL,dine-in
3137,2025-05-07 11:35:00,wait,four_seat,60+,F,NULL,dine-in
3138,2025-05-07 15:38:00,enter,two_seat,50s,F,NULL,dine-in
3138,2025-05-07 16:07:00,stay,two_seat,50s,F,58,dine-in
3138,2025-05-07 16:36:00,exit,two_seat,50s,F,58,dine-in
3139,2025-05-07 10:26:00,enter,two_seat,30s,F,NULL,dine-in
3139,2025-05-07 10:26:00,wait,two_seat,30s,F,NULL,dine-in
3140,2025-05-07 18:55:00,enter,two_seat,20s,M,NULL,dine-in
3140,2025-05-07 18:55:00,wait,two_seat,20s,M,NULL,dine-in
3141,2025-05-07 17:29:00,enter,two_seat,20s,M,NULL,dine-in
3141,2025-05-07 17:53:00,stay,two_seat,20s,M,48,dine-in
3141,2025-05-07 18:17:00,exit,two_seat,20s,M,48,dine-in
3142,2025-05-07 17:13:00,enter,NULL,60+,M,2,takeout
3142,2025-05-07 17:15:00,exit,NULL,60+,M,2,takeout
3143,2025-05-07 09:03:00,enter,NULL,30s,M,5,takeout
3143,2025-05-07 09:08:00,exit,NULL,30s,M,5,takeout
3144,2025-05-07 16:45:00,enter,four_seat,teen,F,NULL,dine-in
3144,2025-05-07 16:45:00,wait,four_seat,teen,F,NULL,dine-in
3145,2025-05-07 10:40:00,enter,two_seat,60+,F,NULL,dine-in
3145,2025-05-07 10:53:00,stay,two_seat,60+,F,26,dine-in
3145,2025-05-07 11:06:00,exit,two_seat,60+,F,26,dine-in
3146,2025-05-07 18:01:00,enter,four_seat,20s,M,NULL,dine-in
3146,2025-05-07 18:24:00,stay,four_seat,20s,M,47,dine-in
3146,2025-05-07 18:48:00,exit,four_seat,20s,M,47,dine-in
3147,2025-05-07 10:30:00,enter,four_seat,20s,F,NULL,dine-in
3147,2025-05-07 10:30:00,wait,four_seat,20s,F,NULL,dine-in
3148,2025-05-07 17:38:00,enter,four_seat,20s,M,NULL,dine-in
3148,2025-05-07 17:57:00,stay,four_seat,20s,M,38,dine-in
3148,2025-05-07 18:16:00,exit,four_seat,20s,M,38,dine-in
3149,2025-05-07 12:00:00,enter,four_seat,50s,F,NULL,dine-in
3149,2025-05-07 12:23:00,stay,four_seat,50s,F,46,dine-in
3149,2025-05-07 12:46:00,exit,four_seat,50s,F,46,dine-in
3150,2025-05-07 14:25:00,enter,four_seat,60+,M,NULL,dine-in
3150,2025-05-07 15:11:00,stay,four_seat,60+,M,93,dine-in
3150,2025-05-07 15:58:00,exit,four_seat,60+,M,93,dine-in
3151,2025-05-07 12:39:00,enter,two_seat,50s,F,NULL,dine-in
3151,2025-05-07 13:07:00,stay,two_seat,50s,F,56,dine-in
3151,2025-05-07 13:35:00,exit,two_seat,50s,F,56,dine-in
3152,2025-05-07 16:58:00,enter,two_seat,20s,F,NULL,dine-in
3152,2025-05-07 17:34:00,stay,two_seat,20s,F,72,dine-in
3152,2025-05-07 18:10:00,exit,two_seat,20s,F,72,dine-in
3153,2025-05-07 12:54:00,enter,NULL,50s,M,4,takeout
3153,2025-05-07 12:58:00,exit,NULL,50s,M,4,takeout
3154,2025-05-07 11:46:00,enter,two_seat,30s,M,NULL,dine-in
3154,2025-05-07 11:46:00,wait,two_seat,30s,M,NULL,dine-in
3155,2025-05-07 10:19:00,enter,two_seat,60+,F,NULL,dine-in
3155,2025-05-07 10:19:00,wait,two_seat,60+,F,NULL,dine-in
3156,2025-05-07 09:39:00,enter,two_seat,20s,M,NULL,dine-in
3156,2025-05-07 10:03:00,stay,two_seat,20s,M,48,dine-in
3156,2025-05-07 10:27:00,exit,two_seat,20s,M,48,dine-in
3157,2025-05-07 09:26:00,enter,two_seat,teen,M,NULL,dine-in
3157,2025-05-07 09:39:00,stay,two_seat,teen,M,26,dine-in
3157,2025-05-07 09:52:00,exit,two_seat,teen,M,26,dine-in
3158,2025-05-07 13:44:00,enter,four_seat,30s,F,NULL,dine-in
3158,2025-05-07 14:21:00,stay,four_seat,30s,F,75,dine-in
3158,2025-05-07 14:59:00,exit,four_seat,30s,F,75,dine-in
3159,2025-05-07 15:47:00,enter,NULL,20s,F,4,takeout
3159,2025-05-07 15:51:00,exit,NULL,20s,F,4,takeout
3160,2025-05-07 09:36:00,enter,NULL,30s,F,7,takeout
3160,2025-05-07 09:43:00,exit,NULL,30s,F,7,takeout
3161,2025-05-07 11:08:00,enter,two_seat,40s,F,NULL,dine-in
3161,2025-05-07 11:08:00,wait,two_seat,40s,F,NULL,dine-in
3162,2025-05-07 10:45:00,enter,four_seat,30s,F,NULL,dine-in
3162,2025-05-07 10:45:00,wait,four_seat,30s,F,NULL,dine-in
3163,2025-05-07 09:53:00,enter,two_seat,30s,F,NULL,dine-in
3163,2025-05-07 10:25:00,stay,two_seat,30s,F,64,dine-in
3163,2025-05-07 10:57:00,exit,two_seat,30s,F,64,dine-in
3164,2025-05-07 19:02:00,enter,two_seat,50s,F,NULL,dine-in
3164,2025-05-07 19:02:00,wait,two_seat,50s,F,NULL,dine-in
3165,2025-05-07 16:03:00,enter,four_seat,teen,M,NULL,dine-in
3165,2025-05-07 16:03:00,wait,four_seat,teen,M,NULL,dine-in
3166,2025-05-07 10:11:00,enter,four_seat,60+,M,NULL,dine-in
3166,2025-05-07 10:11:00,wait,four_seat,60+,M,NULL,dine-in
3167,2025-05-07 16:04:00,enter,two_seat,30s,M,NULL,dine-in
3167,2025-05-07 16:04:00,wait,two_seat,30s,M,NULL,dine-in
3168,2025-05-07 20:46:00,enter,NULL,30s,F,6,takeout
3168,2025-05-07 20:52:00,exit,NULL,30s,F,6,takeout
3169,2025-05-07 16:59:00,enter,four_seat,30s,M,NULL,dine-in
3169,2025-05-07 16:59:00,wait,four_seat,30s,M,NULL,dine-in
3170,2025-05-07 18:49:00,enter,two_seat,20s,M,NULL,dine-in
3170,2025-05-07 18:49:00,wait,two_seat,20s,M,NULL,dine-in
3171,2025-05-08 13:34:00,enter,two_seat,50s,M,NULL,dine-in
3171,2025-05-08 14:32:00,stay,two_seat,50s,M,116,dine-in
3171,2025-05-08 15:30:00,exit,two_seat,50s,M,116,dine-in
3172,2025-05-08 10:33:00,enter,four_seat,50s,M,NULL,dine-in
